@relation 'ulcer_classification-weka.filters.unsupervised.attribute.Remove-R3-25,27-76,78-87,89-96,98-151,153-162,164-167,169-186'

@attribute color_bgr_b_mean numeric
@attribute color_bgr_g_mean numeric
@attribute color_lab_a_mean numeric
@attribute color_norm_g_variance numeric
@attribute color_norm_b_intensity2 numeric
@attribute haralick_bgr_b_contrast numeric
@attribute haralick_luv_uv_contrast numeric
@attribute lbph_bgr_g_entropy numeric
@attribute lbph_bgr_r_energy numeric
@attribute classification {ULCER,NON_ULCER}

@data
-0.649716,-0.638548,0.390094,-0.971807,-0.566265,-0.933605,-0.897287,0.815825,0.353369,ULCER
-0.162292,-0.03231,-0.001358,-0.990865,-0.485944,-0.990562,-0.943671,0.440362,0.425352,NON_ULCER
0.199498,0.41334,-0.317931,-0.999221,-0.445783,-0.989189,-0.954188,0.608924,0.228973,NON_ULCER
-0.633792,-0.577333,-0.213398,-0.933048,-0.477912,-0.757053,-0.939094,0.361984,-0.117899,NON_ULCER
-0.081571,0.022621,-0.038337,-0.99458,-0.46988,-0.969283,-0.898343,0.53257,0.009067,NON_ULCER
-0.376236,-0.346013,0.164653,-0.956776,-0.485944,-0.987855,-0.935001,-0.449849,0.612944,NON_ULCER
-0.390652,-0.361009,0.294791,-0.945418,-0.477912,-0.976347,-0.882104,0.381489,-0.016876,NON_ULCER
0.063519,0.228556,-0.21921,-0.99762,-0.461847,-0.948434,-0.913614,0.658339,-0.280162,NON_ULCER
-0.382673,-0.336828,0.151424,-0.976603,-0.493976,-0.983552,-0.944771,0.021159,0.648158,NON_ULCER
-0.523012,-0.427524,-0.168035,-0.960322,-0.518072,-0.614351,-0.931041,0.294563,-0.331216,NON_ULCER
0.262919,0.471312,-0.35404,-0.998245,-0.445783,-0.989505,-0.954012,0.592874,0.299558,NON_ULCER
-0.117564,0.005873,0.001821,-0.994316,-0.477912,-0.993394,-0.942394,0.429818,0.480878,NON_ULCER
-0.11811,-0.075336,0.097795,-0.984154,-0.453815,-0.95609,-0.887473,0.431822,-0.225348,NON_ULCER
0.015821,0.115593,-0.142118,-0.996423,-0.429719,-0.788029,-0.853764,0.681764,0.212112,NON_ULCER
0.073716,0.268675,-0.21104,-0.996838,-0.46988,-0.992878,-0.955509,0.209206,0.392196,NON_ULCER
-0.52752,-0.515656,0.363149,-0.988305,-0.534137,-0.981731,-0.919027,0.653396,-0.041202,NON_ULCER
-0.0545,0.11753,-0.110592,-0.998865,-0.477912,-0.994475,-0.958589,0.644475,0.293171,NON_ULCER
-0.447902,-0.395764,-0.246507,-0.983775,-0.437751,-0.71272,-0.735912,0.988255,0.474265,ULCER
-0.232106,-0.199042,-0.295807,-0.992586,-0.405622,-0.584458,-0.875239,0.904297,0.04309,ULCER
-0.951229,-0.854425,-0.373916,-0.826748,-0.751004,-0.962754,-0.488635,0.560131,0.30803,ULCER
-0.960006,-0.871442,-0.382163,-0.722873,-0.702811,-0.925382,-0.264242,0.171494,-0.028161,ULCER
-0.586345,-0.245206,-0.368379,-0.987583,-0.630522,-0.897002,-0.720642,0.722767,0.351296,ULCER
-0.766171,-0.540238,-0.328694,-0.988235,-0.662651,-0.984949,-0.801659,0.623388,0.081501,ULCER
-0.713264,-0.492411,-0.336339,-0.974309,-0.526104,-0.844378,-0.570577,0.552875,-0.342484,ULCER
-0.756456,-0.68234,0.284239,-0.790541,-0.718876,-0.868745,-0.408454,0.938789,0.560944,ULCER
-0.84191,-0.621619,-0.33459,-0.984814,-0.710843,-0.97236,-0.779127,0.655837,0.488632,ULCER
-0.464354,-0.44171,-0.212818,-0.977349,-0.429719,-0.676079,-0.679363,0.987109,0.462934,ULCER
-0.189292,-0.178322,-0.288308,-0.990274,-0.389558,-0.666366,-0.851607,0.722567,-0.22535,ULCER
-0.418479,-0.117789,-0.390549,-0.985117,-0.534137,-0.752473,-0.459898,0.843429,0.239511,ULCER
-0.512523,-0.47655,-0.167779,-0.966942,-0.461847,-0.61346,-0.689,0.955718,0.276338,ULCER
-0.397875,-0.226887,-0.427418,-0.946284,-0.493976,-0.732545,-0.258257,0.722025,0.359304,ULCER
-0.767594,-0.516962,-0.313459,-0.992491,-0.678715,-0.93742,-0.817502,0.647367,0.302083,ULCER
-0.811778,-0.596604,-0.355763,-0.978257,-0.670683,-0.975621,-0.830924,0.644831,0.381526,ULCER
-0.620315,-0.567829,-0.175357,-0.86308,-0.413655,-0.644413,-0.500737,0.873298,0.32607,ULCER
-0.298702,-0.276879,-0.226393,-0.977203,-0.405622,-0.544925,-0.788633,0.800518,-0.030825,ULCER
-0.813896,-0.67572,-0.239524,-0.912605,-0.614458,-0.65887,-0.096178,0.816611,0.329236,ULCER
-0.51923,-0.487699,-0.12382,-0.958114,-0.405622,-0.691593,-0.580698,0.964062,0.431252,ULCER
-0.155129,0.069088,-0.437784,-0.99376,-0.46988,-0.611893,-0.338702,0.83745,0.180146,ULCER
-0.98925,-0.920414,-0.410263,-0.597389,-0.935743,-0.964524,-0.619557,0.273169,-0.059992,ULCER
-0.60803,-0.309547,-0.338002,-0.994698,-0.62249,-0.899628,-0.757124,0.670387,0.384847,ULCER
-0.40384,-0.385004,-0.275993,-0.936975,-0.389558,-0.722201,-0.334257,0.826198,0.305829,ULCER
-0.085054,-0.047277,-0.409428,-0.988152,-0.389558,-0.650927,-0.740225,0.818502,0.141801,ULCER
-0.816787,-0.582667,-0.349192,-0.99351,-0.646586,-0.974683,-0.901336,0.551109,0.195879,ULCER
-0.842884,-0.643791,-0.36319,-0.977514,-0.678715,-0.967479,-0.705371,0.712144,0.266106,ULCER
-0.356224,-0.324389,-0.168666,-0.966549,-0.437751,-0.601166,-0.677338,0.885554,0.166637,ULCER
-0.310492,-0.124272,-0.399916,-0.978447,-0.502008,-0.780403,-0.546417,0.79685,0.326465,ULCER
-0.644645,-0.596337,-0.150814,-0.816277,-0.437751,-0.77752,-0.344335,0.942325,0.56798,ULCER
-0.738098,-0.553149,0.310155,-0.660131,-0.726908,-0.863725,-0.340815,0.722779,-0.223956,ULCER
-0.23841,-0.204696,-0.445345,-0.988154,-0.389558,-0.527311,-0.814113,0.901351,0.384935,ULCER
-0.775488,-0.506228,-0.298699,-0.991286,-0.630522,-0.966301,-0.903668,0.617854,0.541583,ULCER
-0.874804,-0.697425,-0.211162,-0.871984,-0.791165,-0.93625,-0.43411,0.559587,-0.042046,ULCER
-0.806902,-0.5365,-0.32635,-0.982708,-0.702811,-0.988589,-0.819922,0.609362,-0.051303,ULCER
-0.875294,-0.681649,-0.304456,-0.972546,-0.718876,-0.970047,-0.712588,0.657739,0.507126,ULCER
-0.744591,-0.446414,-0.189319,-0.908432,-0.678715,-0.940672,-0.635047,0.734699,0.46484,ULCER
-0.646403,-0.339378,-0.361538,-0.98538,-0.662651,-0.908106,-0.826479,0.560912,0.425928,ULCER
-0.146806,-0.113931,-0.32749,-0.990568,-0.405622,-0.639917,-0.842322,0.842141,0.123963,ULCER
-0.858393,-0.666974,-0.369884,-0.981598,-0.694779,-0.95913,-0.725262,0.66722,0.236164,ULCER
-0.128351,0.067974,-0.44926,-0.993919,-0.46988,-0.757694,-0.760556,0.820585,-0.036422,ULCER
-0.680545,-0.45064,-0.33036,-0.976105,-0.598394,-0.825013,-0.647413,0.811752,0.231798,ULCER
0.111706,0.201701,0.157178,-0.995723,-0.461847,-0.975545,-0.899399,0.87052,0.210613,NON_ULCER
0.003592,0.057531,0.167908,-0.987127,-0.453815,-0.872455,-0.721522,0.752654,0.149428,NON_ULCER
-0.221088,-0.149453,0.195859,-0.997966,-0.493976,-0.981042,-0.944991,0.814697,0.363157,NON_ULCER
0.040529,0.161235,0.162119,-0.992448,-0.477912,-0.983236,-0.90226,0.717507,0.097455,NON_ULCER
0.202159,0.265801,0.158433,-0.996388,-0.445783,-0.937697,-0.801483,0.886422,0.112362,NON_ULCER
-0.494919,-0.4092,0.482903,-0.988942,-0.598394,-0.982108,-0.845006,0.908049,0.037924,NON_ULCER
-0.318102,-0.300252,0.413064,-0.97563,-0.477912,-0.954696,-0.818294,0.702604,0.158981,NON_ULCER
0.074788,0.145475,0.232263,-0.998255,-0.461847,-0.981876,-0.888882,0.884499,0.018892,NON_ULCER
-0.448959,-0.30728,0.249543,-0.97992,-0.542169,-0.967897,-0.778335,0.720361,-0.038495,NON_ULCER
-0.570728,-0.481313,0.5547,-0.973348,-0.606426,-0.972376,-0.831188,0.792087,0.252556,NON_ULCER
-0.168225,-0.121461,0.197538,-0.996533,-0.477912,-0.96873,-0.912161,0.706039,0.01294,NON_ULCER
-0.342402,-0.311783,0.37961,-0.962944,-0.51004,-0.894386,-0.478249,0.752526,-0.042706,NON_ULCER
-0.020228,0.057499,0.282695,-0.996995,-0.477912,-0.984033,-0.908641,0.858913,0.198166,NON_ULCER
0.027469,0.059926,0.15558,-0.981247,-0.437751,-0.77213,-0.565516,0.697092,0.186899,NON_ULCER
-0.542593,-0.378772,0.092854,-0.94473,-0.686747,-0.757776,-0.412723,0.685317,0.127023,NON_ULCER
0.114312,0.305771,-0.093522,-0.979882,-0.477912,-0.840416,-0.40863,0.784116,0.182586,NON_ULCER
-0.85223,-0.681042,0.004427,-0.874908,-0.662651,-0.929977,-0.604198,0.80981,0.51617,NON_ULCER
-0.41527,-0.306733,0.233369,-0.98587,-0.534137,-0.973525,-0.837305,0.689503,-0.024321,NON_ULCER
-0.168315,-0.08086,0.224289,-0.994384,-0.493976,-0.971034,-0.901556,0.823772,0.230087,NON_ULCER
-0.201691,-0.152452,0.107287,-0.957055,-0.461847,-0.667415,-0.068629,0.742551,-0.223653,NON_ULCER
0.14258,0.263659,0.044285,-0.995748,-0.461847,-0.975298,-0.9038,0.863989,0.188289,NON_ULCER
-0.562096,-0.466774,0.453204,-0.939758,-0.566265,-0.961308,-0.689969,0.623848,0.442378,NON_ULCER
-0.009614,0.060494,0.264623,-0.994944,-0.477912,-0.984631,-0.903008,0.782373,0.156662,NON_ULCER
-0.627276,-0.43399,0.097544,-0.978328,-0.630522,-0.968088,-0.785684,0.531079,-0.551794,NON_ULCER
-0.248542,-0.175999,0.447869,-0.963075,-0.542169,-0.726418,0.18274,0.737015,0.457936,NON_ULCER
0.224605,0.337739,0.03022,-0.994316,-0.445783,-0.898382,-0.780007,0.919052,0.301475,NON_ULCER
-0.746612,-0.518348,0.346403,-0.930942,-0.718876,-0.959226,-0.763197,0.792721,0.387406,NON_ULCER
-0.23195,-0.125483,0.17224,-0.996956,-0.502008,-0.985257,-0.927916,0.873242,0.356137,NON_ULCER
-0.828195,-0.649472,0.352255,-0.898335,-0.783133,-0.957229,-0.803815,0.797009,0.432744,NON_ULCER
0.095259,0.223459,0.043213,-0.995188,-0.461847,-0.987886,-0.933549,0.868481,0.107913,NON_ULCER
-0.081432,0.017299,0.298834,-0.994332,-0.493976,-0.943958,-0.823179,0.920558,0.352984,NON_ULCER
-0.271538,-0.185707,0.38512,-0.988316,-0.526104,-0.976386,-0.806412,0.661449,0.009919,NON_ULCER
-0.249781,-0.123666,0.079171,-0.996881,-0.502008,-0.982017,-0.960966,0.839094,0.124018,NON_ULCER
-0.082771,-0.003437,0.198957,-0.991399,-0.493976,-0.933449,-0.766805,0.801879,0.140582,NON_ULCER
0.08476,0.186064,0.160742,-0.997894,-0.46988,-0.961355,-0.899487,0.873972,0.193848,NON_ULCER
0.174457,0.260567,0.153468,-0.991682,-0.453815,-0.947237,-0.827535,0.817321,0.169327,NON_ULCER
-0.156256,-0.062415,0.425312,-0.990891,-0.51004,-0.882554,-0.632495,0.901786,0.409891,NON_ULCER
-0.425278,-0.228939,0.133544,-0.985068,-0.590361,-0.942564,-0.779391,0.66029,0.106213,NON_ULCER
-0.140983,-0.055011,0.207252,-0.993493,-0.493976,-0.957964,-0.838053,0.832474,0.318669,NON_ULCER
0.102929,0.223049,0.097156,-0.997912,-0.46988,-0.984997,-0.917046,0.859478,0.04477,NON_ULCER
-0.287971,-0.172311,0.146534,-0.997368,-0.51004,-0.982677,-0.957709,0.885527,0.230777,NON_ULCER
-0.259609,-0.191798,0.426921,-0.994105,-0.51004,-0.967834,-0.811869,0.767314,0.218114,NON_ULCER
-0.038903,0.048533,0.296766,-0.995924,-0.477912,-0.977093,-0.904504,0.609946,0.280159,ULCER
-0.56096,-0.585934,0.918351,-0.969115,-0.598394,-0.971919,-0.826127,0.743699,0.122269,ULCER
-0.303327,-0.313613,0.7378,-0.956507,-0.493976,-0.889718,-0.721874,0.696179,0.009654,ULCER
-0.434801,-0.465234,0.826768,-0.970901,-0.534137,-0.919798,-0.793738,0.795921,0.262703,ULCER
-0.50402,-0.559458,0.873305,-0.955085,-0.518072,-0.968998,-0.72183,0.647426,0.243597,ULCER
-0.431391,-0.451152,0.824404,-0.952178,-0.518072,-0.962457,-0.752943,0.8281,0.202712,ULCER
-0.278875,-0.375619,0.719835,-0.932707,-0.518072,-0.84611,-0.553458,0.422921,-0.231862,ULCER
-0.067185,0.011992,0.301542,-0.983589,-0.485944,-0.936787,-0.834004,0.685637,0.418216,ULCER
-0.264209,-0.313636,0.66215,-0.934706,-0.51004,-0.777391,-0.311902,0.737272,0.322366,ULCER
-0.413901,-0.4622,0.80969,-0.962206,-0.477912,-0.921047,-0.686844,0.572358,0.291145,ULCER
0.056479,0.137759,0.256748,-0.991049,-0.46988,-0.936791,-0.740929,0.70623,0.233936,ULCER
-0.470366,-0.506807,0.877185,-0.966556,-0.574297,-0.90678,-0.76971,0.892171,0.135928,ULCER
-0.1802,-0.114121,0.42094,-0.974055,-0.502008,-0.967263,-0.846018,0.583242,0.359453,ULCER
-0.42787,-0.435473,0.75375,-0.926864,-0.542169,-0.972746,-0.762053,0.658001,0.307689,ULCER
-0.411127,-0.469726,0.857499,-0.943876,-0.502008,-0.935201,-0.682531,0.635868,0.174824,ULCER
-0.279502,-0.357696,0.776179,-0.955889,-0.453815,-0.855755,-0.471076,0.677667,0.047044,ULCER
-0.533615,-0.547597,0.880454,-0.940086,-0.614458,-0.933998,-0.687064,0.811042,0.079274,ULCER
0.070099,0.088423,0.390774,-0.994618,-0.46988,-0.969984,-0.800251,0.863286,0.245869,NON_ULCER
0.000759,-0.022292,0.43076,-0.992837,-0.453815,-0.99467,-0.929368,0.617018,0.033046,NON_ULCER
-0.020081,0.026066,0.417548,-0.997052,-0.485944,-0.984906,-0.883161,0.782354,0.181922,NON_ULCER
-0.328897,-0.341351,0.637007,-0.991747,-0.526104,-0.986749,-0.930028,0.578655,0.000291,NON_ULCER
0.002731,0.007725,0.37923,-0.983092,-0.477912,-0.964002,-0.69987,0.66389,0.266558,NON_ULCER
-0.051903,-0.073596,0.51742,-0.996418,-0.46988,-0.994442,-0.939402,0.636093,-0.033762,NON_ULCER
-0.040365,-0.039425,0.483651,-0.996623,-0.46988,-0.966341,-0.905252,0.751164,0.196159,NON_ULCER
-0.084537,-0.129094,0.584559,-0.993138,-0.46988,-0.991947,-0.930204,0.538267,0.447056,NON_ULCER
-0.295849,-0.321969,0.6013,-0.988544,-0.502008,-0.980193,-0.932625,0.575591,0.353078,NON_ULCER
0.105676,0.137448,0.289042,-0.989278,-0.453815,-0.962283,-0.69833,0.719391,0.077207,NON_ULCER
-0.053184,-0.016371,0.469709,-0.994797,-0.485944,-0.968661,-0.848967,0.842662,0.123276,NON_ULCER
-0.264027,-0.274317,0.630246,-0.991352,-0.51004,-0.994131,-0.932053,0.66981,0.012787,NON_ULCER
-0.211997,-0.205952,0.525483,-0.987755,-0.485944,-0.993048,-0.944155,0.298464,-0.313501,NON_ULCER
-0.017715,-0.020031,0.400293,-0.994017,-0.461847,-0.983363,-0.835633,0.715159,0.047912,NON_ULCER
-0.059471,-0.056328,0.480538,-0.989151,-0.477912,-0.970757,-0.8322,0.803313,0.320466,NON_ULCER
-0.339,-0.373605,0.664342,-0.988048,-0.518072,-0.977244,-0.95476,0.384265,-0.024761,NON_ULCER
-0.138283,-0.18396,0.646667,-0.997157,-0.485944,-0.990202,-0.947587,0.65911,0.226353,NON_ULCER
-0.42441,-0.463661,0.008234,-0.907319,-0.413655,-0.706908,-0.734856,0.656912,0.283168,ULCER
-0.816689,-0.85448,-0.037897,-0.685912,-0.453815,-0.919704,-0.737936,0.665452,-0.074888,ULCER
-0.425282,-0.501934,0.266289,-0.900373,-0.421687,-0.844847,-0.728431,0.368788,-0.401437,ULCER
-0.163641,-0.193719,0.11095,-0.95559,-0.429719,-0.888672,-0.537219,0.696272,0.365092,ULCER
-0.312003,-0.386364,0.552308,-0.922816,-0.461847,-0.899428,-0.674566,0.545615,0.388905,ULCER
-0.047475,-0.072404,0.108833,-0.966055,-0.421687,-0.9115,-0.618281,0.784478,0.362218,ULCER
-0.125111,-0.174644,0.283897,-0.972171,-0.437751,-0.905349,-0.659692,0.816324,0.416129,ULCER
-0.084504,-0.166167,0.333637,-0.977035,-0.421687,-0.872707,-0.601426,0.714511,0.217599,ULCER
-0.909855,-0.929386,-0.286883,0.55172,-0.485944,-0.586013,0.091997,0.822389,0.563735,ULCER
-0.013031,-0.00748,-0.217894,-0.981545,-0.381526,-0.710653,-0.568376,0.793394,0.383677,ULCER
-0.649427,-0.693204,0.196362,-0.867109,-0.51004,-0.89385,-0.698066,0.692794,0.040292,ULCER
-0.496343,-0.457905,-0.149961,-0.916073,-0.445783,-0.381659,-0.323256,0.679403,0.548983,ULCER
-0.44984,-0.496454,0.344648,-0.969565,-0.502008,-0.902461,-0.792814,0.713806,0.055585,ULCER
-0.167955,-0.204934,0.148831,-0.909508,-0.437751,-0.917628,-0.63672,0.753409,0.362379,ULCER
0.011862,0.051079,-0.216632,-0.980748,-0.405622,-0.852653,-0.747398,0.730705,0.235386,ULCER
-0.829094,-0.85979,-0.258883,-0.732686,-0.437751,-0.647031,-0.811341,0.556315,0.101889,ULCER
-0.300228,-0.30882,-0.200364,-0.949176,-0.373494,-0.616949,-0.679759,0.743727,0.192308,ULCER
-0.807806,-0.812605,-0.221765,-0.614641,-0.453815,-0.886014,-0.836205,0.198616,-0.190056,ULCER
-0.007179,0.037696,-0.255775,-0.994492,-0.389558,-0.960883,-0.89205,0.628183,-0.544226,ULCER
-0.058917,-0.126551,0.153454,-0.987812,-0.405622,-0.871728,-0.776091,0.707238,0.161844,ULCER
-0.214798,-0.238315,-0.219676,-0.957596,-0.389558,-0.908146,-0.909081,0.555851,-0.614383,ULCER
-0.578155,-0.593715,-0.117147,-0.917556,-0.445783,-0.72694,-0.784716,0.225272,-0.334554,ULCER
-0.040748,-0.05953,0.007558,-0.982448,-0.413655,-0.876169,-0.711928,0.740666,0.066357,ULCER
-0.031161,-0.12756,0.192883,-0.973752,-0.39759,-0.644383,-0.637336,0.769419,0.168295,ULCER
-0.905634,-0.906534,-0.335479,0.296167,-0.534137,-0.805784,-0.543776,0.677177,0.069482,ULCER
-0.260952,-0.284719,-0.022182,-0.9096,-0.413655,-0.782822,-0.61674,0.718049,0.297933,ULCER
-0.359941,-0.436464,0.347791,-0.945657,-0.453815,-0.864825,-0.673158,0.756195,0.531844,ULCER
-0.495286,-0.563643,0.22095,-0.947595,-0.453815,-0.836921,-0.728607,0.461166,0.356457,ULCER
-0.805033,-0.847189,-0.014774,-0.390658,-0.558233,-0.474411,-0.38381,0.798096,0.415382,ULCER
-0.21486,-0.275195,0.189327,-0.953474,-0.413655,-0.831975,-0.59038,0.751165,0.355243,ULCER
-0.498642,-0.563077,0.156055,-0.82589,-0.493976,-0.588369,-0.596937,-0.442239,-0.90908,ULCER
-0.214449,-0.294372,0.360591,-0.963068,-0.413655,-0.624318,-0.570313,0.744446,0.335089,ULCER
-0.961179,-0.955945,-0.422126,1,-0.598394,-0.749192,-0.688912,0.608006,0.227489,ULCER
-0.52171,-0.590558,0.238921,-0.809424,-0.421687,-0.809288,-0.875635,0.631486,-0.080567,ULCER
-0.179492,-0.229247,0.123114,-0.980181,-0.421687,-0.784784,-0.573745,0.656711,0.425331,ULCER
-0.746718,-0.805054,0.301654,-0.676815,-0.534137,-0.725075,-0.487535,0.844243,-0.020686,ULCER
-0.091518,-0.181962,0.280022,-0.986426,-0.429719,-0.856559,-0.668581,0.772962,-0.025486,ULCER
-0.554535,-0.624854,0.338337,-0.819138,-0.502008,-0.848053,-0.752019,0.550896,0.322531,ULCER
-0.205805,-0.297707,0.022705,-0.974883,-0.373494,-0.872979,-0.709948,0.719079,0.218397,ULCER
-0.175372,-0.228781,0.212815,-0.9733,-0.437751,-0.907069,-0.771998,0.775361,0.43043,ULCER
-0.490173,-0.522571,0.27588,-0.931598,-0.445783,-0.724275,-0.749422,0.691299,0.351726,ULCER
-0.95644,-0.959033,-0.264364,-0.268087,-0.638554,-0.734627,-0.357757,0.576477,0.184425,ULCER
-0.282486,-0.359759,0.223877,-0.94674,-0.445783,-0.613359,-0.53251,0.692713,0.326014,ULCER
-0.811669,-0.865772,0.236599,-0.570151,-0.51004,-0.949161,-0.827887,0.691957,0.288244,ULCER
-0.254108,-0.30921,0.250148,-0.968661,-0.429719,-0.924589,-0.656523,0.699174,0.416241,ULCER
-0.188456,-0.234238,0.309716,-0.974361,-0.445783,-0.911365,-0.701454,0.75539,0.413514,ULCER
-0.477203,-0.548599,-0.103491,-0.944857,-0.389558,-0.84578,-0.726891,0.603325,0.226958,ULCER
-0.577958,-0.643736,0.061071,-0.855711,-0.437751,-0.854003,-0.721346,0.81374,0.282669,ULCER
-0.535242,-0.56775,0.295388,-0.873298,-0.502008,-0.83028,-0.823839,0.719509,0.322516,ULCER
-0.079723,-0.147506,0.241706,-0.98432,-0.413655,-0.791004,-0.724734,0.662806,0.09366,ULCER
-0.919611,-0.928299,-0.120127,-0.530004,-0.630522,-0.676588,-0.256717,0.626579,-0.065115,ULCER
-0.105273,-0.17123,0.192872,-0.97614,-0.413655,-0.930509,-0.7595,0.792886,0.317815,ULCER
-0.360289,-0.396021,0.23309,-0.960659,-0.46988,-0.788148,-0.784716,0.718754,0.067806,ULCER
-0.276184,-0.351979,0.304739,-0.978544,-0.429719,-0.934004,-0.705327,0.864027,0.435648,ULCER
-0.158095,-0.175651,-0.045764,-0.970904,-0.341365,-0.714673,-0.583779,0.644434,0.311832,ULCER
-0.535402,-0.591577,-0.052539,-0.889002,-0.39759,-0.718172,-0.714085,0.674644,0.071394,ULCER
-0.281326,-0.347197,0.320334,-0.963005,-0.445783,-0.786953,-0.57555,0.609624,-0.218526,ULCER
0.030087,-0.055645,0.220761,-0.960217,-0.39759,-0.890657,-0.473673,0.675361,0.189884,ULCER
-0.107786,-0.12762,0.107061,-0.977367,-0.429719,-0.817849,-0.52076,0.801379,0.491551,ULCER
-0.52597,-0.579245,0.054633,-0.940696,-0.437751,-0.947286,-0.933901,0.558349,-0.282927,ULCER
-0.301528,-0.385613,0.488484,-0.931687,-0.445783,-0.924085,-0.600106,0.6869,0.484385,ULCER
0.013019,-0.042789,0.07687,-0.984009,-0.39759,-0.875662,-0.630295,0.71482,0.307012,ULCER
-0.180349,-0.226812,0.169205,-0.994665,-0.39759,-0.970038,-0.769182,0.497194,0.442561,NON_ULCER
0.067332,-0.038864,0.085411,-0.994864,-0.341365,-0.9314,-0.612516,0.752907,0.252367,NON_ULCER
0.173554,-0.055074,0.153186,-0.975702,-0.309237,-0.820374,-0.369595,0.736941,0.113687,NON_ULCER
-0.340369,-0.348116,0.12755,-0.978796,-0.413655,-0.966529,-0.808348,0.338258,0.472393,NON_ULCER
-0.01394,-0.067559,0.067385,-0.991433,-0.421687,-0.899532,-0.417255,0.829894,0.501751,NON_ULCER
0.04426,-0.169851,0.58988,-0.990554,-0.373494,-0.833585,-0.250908,0.898621,0.367436,NON_ULCER
-0.163743,-0.265224,0.20908,-0.992602,-0.389558,-0.909256,-0.663652,0.661997,0.094947,NON_ULCER
-0.394546,-0.479481,0.209493,-0.986867,-0.421687,-0.934566,-0.842674,0.645371,0.158149,NON_ULCER
0.543834,0.299956,-0.028922,-0.993043,-0.293173,-0.790307,-0.281845,0.764565,0.164776,NON_ULCER
0.181087,-0.038935,0.211763,-0.985426,-0.333333,-0.915888,-0.470768,0.844292,0.373564,NON_ULCER
0.321744,0.118331,0.18436,-0.990325,-0.341365,-0.981872,-0.884437,0.411017,0.113248,NON_ULCER
0.18031,0.077925,0.260026,-0.953966,-0.405622,-0.652482,-0.146962,0.698429,0.035279,NON_ULCER
-0.240116,-0.387034,0.485049,-0.886698,-0.39759,-0.74209,-0.048738,0.723443,-0.155227,NON_ULCER
0.28221,0.151894,0.121807,-0.989627,-0.365462,-0.915281,-0.513807,0.743902,0.268133,NON_ULCER
0.30623,0.053404,0.37956,-0.992724,-0.341365,-0.865218,-0.355777,0.870318,0.217578,NON_ULCER
0.532621,0.295714,0.057906,-0.99741,-0.317269,-0.986023,-0.893238,0.678782,-0.06336,NON_ULCER
-0.044147,-0.179613,0.193896,-0.98258,-0.349398,-0.781192,-0.019121,0.826198,0.396601,NON_ULCER
0.170858,-0.077968,0.437851,-0.991378,-0.365462,-0.948627,-0.694413,0.833895,0.327311,NON_ULCER
0.013963,-0.187187,0.26825,-0.991133,-0.365462,-0.956321,-0.806324,0.830336,0.225945,NON_ULCER
-0.565902,-0.601211,0.056983,-0.890848,-0.485944,-0.916779,-0.513103,0.818591,-0.027486,NON_ULCER
-0.088319,-0.22707,0.610154,-0.975428,-0.453815,-0.797065,-0.070918,0.972159,0.540851,NON_ULCER
-0.653467,-0.693945,0.071251,-0.893004,-0.437751,-0.861255,-0.700046,0.848499,0.42597,NON_ULCER
-0.197988,-0.342658,0.281473,-0.982563,-0.389558,-0.963282,-0.858561,0.530911,0.15987,NON_ULCER
0.114392,-0.120986,0.346205,-0.981886,-0.349398,-0.877239,-0.47134,0.758954,0.235475,NON_ULCER
0.253573,0.054128,0.274998,-0.990424,-0.35743,-0.951193,-0.739741,0.785949,0.094504,NON_ULCER
0.355242,0.189296,0.10286,-0.981831,-0.349398,-0.685184,0.218386,0.782813,0.466497,NON_ULCER
-0.033503,-0.179166,0.519637,-0.976039,-0.429719,-0.759726,0.010584,0.73799,0.215081,NON_ULCER
-0.601891,-0.651456,0.008994,-0.815517,-0.389558,-0.819339,-0.827447,0.780718,0.383911,NON_ULCER
-0.266763,-0.311039,-0.161236,-0.977061,-0.381526,-0.793316,-0.797214,0.718827,-0.217878,NON_ULCER
-0.584909,-0.685134,0.015702,-0.969371,-0.389558,-0.981061,-0.876604,0.725929,0.229145,NON_ULCER
0.274368,0.051837,0.331388,-0.991657,-0.349398,-0.961771,-0.728211,0.803584,0.085894,NON_ULCER
0.572865,0.334953,0.003802,-0.998323,-0.309237,-0.964693,-0.787093,0.930393,0.302409,NON_ULCER
0.135422,0.025024,0.336347,-0.963781,-0.389558,-0.819635,-0.115585,0.82304,0.312817,NON_ULCER
-0.06134,-0.285955,0.3743,-0.984789,-0.365462,-0.969204,-0.82221,0.824623,0.328393,NON_ULCER
-0.732989,-0.839277,-0.04792,-0.863622,-0.261044,-0.935444,-0.485467,0.714047,0.090897,NON_ULCER
-0.590291,-0.667794,0.006852,-0.936855,-0.437751,-0.873143,-0.780228,0.812593,0.452857,NON_ULCER
-0.609114,-0.684579,-0.097415,-0.942397,-0.277108,-0.582136,-0.755055,0.77886,0.161176,NON_ULCER
-0.210526,-0.398833,0.426719,-0.94085,-0.365462,-0.697487,-0.253724,0.68729,-0.116998,NON_ULCER
-0.609171,-0.710132,0.108444,-0.890201,-0.445783,-0.807123,-0.661408,0.734854,0.436597,NON_ULCER
-0.036363,-0.139608,0.35033,-0.989488,-0.39759,-0.826255,-0.216406,0.602984,0.083998,NON_ULCER
-0.337137,-0.428934,-0.013116,-0.962465,-0.365462,-0.815474,-0.617621,0.895527,0.222606,NON_ULCER
