@relation 'ulcer_classification-weka.filters.unsupervised.attribute.Remove-R2-37,39-55,57-72,75-76,79-85,87,89-106,108-186'

@attribute color_bgr_b_mean numeric
@attribute color_lab_a_intensity1 numeric
@attribute color_luv_u_centroid numeric
@attribute color_norm_b_mean numeric
@attribute color_norm_g_mean numeric
@attribute color_norm_g_variance numeric
@attribute color_norm_r_variance numeric
@attribute color_norm_g_intensity1 numeric
@attribute color_norm_b_intensity2 numeric
@attribute haralick_bgr_r_contrast numeric
@attribute classification {ULCER,NON_ULCER}

@data
0.06066,-0.079365,-0.128205,0.058458,0.592862,-0.989334,-0.998328,0.621053,-0.438735,-0.949327,NON_ULCER
-0.246392,0.333333,0.128205,0.05868,0.32839,-0.975218,-0.988201,0.326316,-0.438735,-0.722934,NON_ULCER
-0.511206,0.492063,0.25641,-0.087388,0.139918,-0.990375,-0.995922,0.178947,-0.509881,-0.97962,NON_ULCER
-0.552202,0.460317,0.179487,-0.072042,0.107967,-0.97508,-0.991473,0.136842,-0.501976,-0.980883,NON_ULCER
-0.055171,0.047619,-0.076923,0.060522,0.524492,-0.990699,-0.995161,0.557895,-0.43083,-0.78837,NON_ULCER
-0.59035,0.492063,0.230769,-0.11632,0.050023,-0.985755,-0.994508,0.094737,-0.525692,-0.984513,NON_ULCER
-0.262833,0.269841,0.076923,0.039382,0.363968,-0.993407,-0.997196,0.389474,-0.454545,-0.959445,NON_ULCER
-0.502215,0.492063,0.230769,-0.049986,0.118426,-0.992289,-0.998443,0.136842,-0.486166,-0.993297,NON_ULCER
-0.64561,0.492063,0.25641,-0.17709,0.017928,-0.963741,-0.983226,0.052632,-0.557312,-0.985123,NON_ULCER
0.031731,-0.079365,-0.128205,0.055188,0.602539,-0.996292,-0.997507,0.621053,-0.422925,-0.892747,NON_ULCER
-0.184875,0.111111,-0.025641,0.039427,0.477208,-0.988492,-0.996506,0.536842,-0.438735,-0.949249,NON_ULCER
-0.557463,0.52381,0.25641,-0.087238,0.057315,-0.987544,-0.993857,0.115789,-0.509881,-0.990588,NON_ULCER
-0.457113,0.396825,0.153846,-0.050582,0.243258,-0.951349,-0.979921,0.242105,-0.501976,-0.707955,ULCER
-0.420086,0.111111,0,-0.016271,0.365688,-0.963789,-0.9853,0.347368,-0.486166,-0.897905,ULCER
-0.124345,-0.269841,-0.282051,0.024389,0.661958,-0.985734,-0.996687,0.705263,-0.454545,-0.885634,ULCER
-0.585576,0.460317,0.153846,-0.149039,0.194272,-0.773065,-0.92144,0.136842,-0.501976,-0.837626,ULCER
-0.229088,-0.174603,-0.205128,-0.010016,0.62402,-0.985692,-0.996596,0.642105,-0.478261,-0.976836,ULCER
-0.738853,0.460317,0.153846,-0.300309,0.0003,-0.876784,-0.926411,-0.052632,-0.588933,-0.888488,ULCER
-0.25591,0.333333,0.179487,-0.018317,0.379094,-0.973171,-0.981992,0.368421,-0.486166,-0.741454,ULCER
-0.703819,0.301587,-0.025641,-0.170476,0.089055,-0.958843,-0.98395,0.073684,-0.549407,-0.957216,ULCER
-0.616251,0.396825,0.102564,-0.130283,0.149011,-0.962916,-0.986958,0.136842,-0.533597,-0.950177,ULCER
-0.631102,0.428571,0.153846,-0.210581,0.214912,-0.890188,-0.957494,0.178947,-0.549407,-0.800991,ULCER
-0.165259,0.238095,0.102564,0.023508,0.427589,-0.977459,-0.984052,0.410526,-0.478261,-0.753744,ULCER
-0.371565,0.269841,0.076923,-0.016933,0.344403,-0.975577,-0.983353,0.326316,-0.486166,-0.814607,ULCER
-0.485119,0.301587,0.128205,-0.074561,0.262975,-0.9315,-0.963543,0.284211,-0.494071,-0.789334,ULCER
-0.594164,0.365079,0.102564,-0.17688,0.238789,-0.910312,-0.941787,0.221053,-0.462451,-0.695847,ULCER
-0.650689,0.365079,0.102564,-0.158001,0.111833,-0.968657,-0.987275,0.115789,-0.533597,-0.932194,ULCER
-0.1454,-0.301587,-0.282051,0.008892,0.687316,-0.982951,-0.995646,0.726316,-0.470356,-0.917502,ULCER
-0.241828,-0.174603,-0.153846,-0.023903,0.596617,-0.98002,-0.996285,0.663158,-0.470356,-0.824153,ULCER
-0.531441,0.301587,0.153846,-0.107566,0.22674,-0.958655,-0.977315,0.305263,-0.509881,-0.824145,ULCER
-0.239297,-0.142857,-0.179487,0.043193,0.535465,-0.982699,-0.995225,0.536842,-0.44664,-0.906067,ULCER
0.183717,-0.111111,-0.179487,0.093276,0.625343,-0.998092,-0.999012,0.642105,-0.422925,-0.986195,NON_ULCER
-0.107303,-0.111111,-0.153846,0.006944,0.625496,-0.99886,-0.99901,0.642105,-0.470356,-0.992632,NON_ULCER
0.390339,-0.206349,-0.25641,0.134002,0.65816,-0.998332,-0.998789,0.684211,-0.399209,-0.948034,NON_ULCER
0.020801,-0.206349,-0.230769,0.051488,0.649034,-0.994692,-0.998085,0.663158,-0.44664,-0.958271,NON_ULCER
0.378375,-0.174603,-0.25641,0.132732,0.644405,-0.996664,-0.999159,0.663158,-0.407115,-0.973705,NON_ULCER
0.36187,-0.111111,-0.25641,0.172611,0.602449,-0.995929,-0.99898,0.621053,-0.383399,-0.891184,NON_ULCER
0.002359,-0.174603,-0.205128,0.045855,0.645828,-0.998123,-0.999027,0.663158,-0.44664,-0.94883,NON_ULCER
0.34046,-0.238095,-0.25641,0.119821,0.662805,-0.998006,-0.999516,0.684211,-0.407115,-0.974034,NON_ULCER
-0.102325,0.015873,-0.076923,0.033018,0.533268,-0.987181,-0.997759,0.557895,-0.454545,-0.990808,NON_ULCER
0.532981,-0.396825,-0.435897,0.159032,0.708116,-0.998044,-0.999544,0.726316,-0.391304,-0.966059,NON_ULCER
-0.11105,-0.079365,-0.102564,-0.005087,0.610218,-0.998578,-0.999303,0.621053,-0.470356,-0.995056,NON_ULCER
-0.259269,0.365079,0.128205,0.011549,0.36151,-0.974077,-0.993443,0.389474,-0.462451,-0.987825,NON_ULCER
0.62663,-0.365079,-0.410256,0.193786,0.67709,-0.996913,-0.999321,0.705263,-0.375494,-0.973363,NON_ULCER
0.448254,-0.238095,-0.282051,0.128509,0.669818,-0.997138,-0.999314,0.684211,-0.407115,-0.964173,NON_ULCER
0.193441,-0.206349,-0.25641,0.09397,0.656455,-0.999011,-0.999552,0.663158,-0.422925,-0.9766,NON_ULCER
0.145743,-0.174603,-0.205128,0.077718,0.651379,-0.995315,-0.998567,0.663158,-0.43083,-0.988957,NON_ULCER
0.046299,0.015873,-0.102564,0.087971,0.554522,-0.993584,-0.997379,0.578947,-0.422925,-0.93957,NON_ULCER
0.193622,-0.142857,-0.205128,0.082549,0.639531,-0.996774,-0.999092,0.663158,-0.43083,-0.966061,NON_ULCER
-0.255885,0.206349,0.076923,0.009419,0.400828,-0.975175,-0.995107,0.431579,-0.462451,-0.978541,NON_ULCER
-0.674016,0.460317,0.128205,-0.194029,0.083983,-0.919899,-0.969664,0.115789,-0.549407,-0.931039,ULCER
-0.609805,0.492063,0.307692,-0.212745,0.134666,-0.986344,-0.987708,0.178947,-0.573123,-0.965602,ULCER
-0.492313,0.301587,0.102564,-0.059621,0.255429,-0.965826,-0.984588,0.157895,-0.501976,-0.7582,ULCER
-0.587132,0.396825,0.205128,-0.186932,0.189164,-0.940072,-0.960059,0.2,-0.462451,-0.769229,ULCER
-0.532106,0.333333,0.076923,-0.099607,0.248615,-0.934114,-0.966396,0.242105,-0.533597,-0.756782,ULCER
-0.531098,0.460317,0.282051,-0.160605,0.232994,-0.978798,-0.987951,0.242105,-0.549407,-0.91545,ULCER
-0.496735,0.238095,0.153846,-0.093259,0.218598,-0.87681,-0.934848,0.094737,-0.470356,-0.731953,ULCER
-0.188386,0.206349,0.102564,0.043193,0.397497,-0.980102,-0.990188,0.410526,-0.44664,-0.799394,ULCER
-0.290343,0.238095,0.128205,-0.008599,0.383011,-0.978447,-0.98784,0.431579,-0.478261,-0.872982,ULCER
-0.47464,0.333333,0.25641,-0.143288,0.293492,-0.970748,-0.979628,0.305263,-0.462451,-0.685572,ULCER
-0.512436,0.301587,0.128205,-0.108587,0.291606,-0.97581,-0.98069,0.347368,-0.44664,-0.81486,ULCER
-0.465343,0.428571,0.179487,-0.081434,0.226892,-0.917852,-0.956304,0.242105,-0.438735,-0.527619,ULCER
-0.641934,0.365079,0.153846,-0.180414,0.118915,-0.964988,-0.973413,0.157895,-0.557312,-0.925177,ULCER
-0.524463,0.492063,0.128205,-0.093429,0.214945,-0.821445,-0.914858,0.221053,-0.517787,-0.445533,ULCER
-0.531822,0.460317,0.179487,-0.110814,0.17366,-0.893463,-0.935585,0.157895,-0.462451,-0.637936,ULCER
-0.279435,0.142857,0.051282,0.016502,0.406862,-0.985111,-0.992271,0.431579,-0.462451,-0.848612,ULCER
-0.55607,0.269841,0.179487,-0.151527,0.235154,-0.952109,-0.96273,0.157895,-0.509881,-0.934941,ULCER
-0.203521,0.333333,0.128205,0.027706,0.367956,-0.943903,-0.97226,0.157895,-0.44664,-0.595541,ULCER
-0.18627,0.047619,-0.025641,0.047713,0.493573,-0.980955,-0.997762,0.536842,-0.44664,-0.988217,NON_ULCER
-0.256917,0.174603,-0.102564,0.124752,0.391953,-0.990674,-0.993768,0.431579,-0.407115,-0.956164,NON_ULCER
-0.331162,0.301587,0.102564,0.024051,0.335554,-0.98916,-0.994068,0.347368,-0.462451,-0.979019,NON_ULCER
-0.220397,0.079365,0,0.093297,0.388936,-0.974328,-0.984482,0.389474,-0.407115,-0.866177,NON_ULCER
-0.26267,0.206349,0.076923,0.020091,0.414565,-0.991285,-0.998327,0.431579,-0.454545,-0.988538,NON_ULCER
-0.264437,0.206349,0,0.04199,0.411651,-0.985078,-0.99761,0.431579,-0.44664,-0.982298,NON_ULCER
-0.057001,-0.174603,-0.205128,0.018434,0.643014,-0.994766,-0.999632,0.663158,-0.462451,-0.994259,NON_ULCER
-0.288295,0.174603,0.076923,-0.055168,0.479225,-0.990814,-0.992554,0.494737,-0.478261,-0.918857,NON_ULCER
-0.444285,0.333333,0.153846,-0.041137,0.260828,-0.978066,-0.988743,0.284211,-0.478261,-0.957261,NON_ULCER
-0.412491,-0.111111,-0.205128,-0.065323,0.536424,-0.946602,-0.921512,0.473684,-0.454545,-0.726006,NON_ULCER
-0.372921,0.269841,0.076923,0.000947,0.331393,-0.996111,-0.997313,0.347368,-0.478261,-0.987406,NON_ULCER
-0.280567,0.238095,0,0.072506,0.363942,-0.995673,-0.998724,0.389474,-0.43083,-0.978826,NON_ULCER
-0.134435,-0.142857,-0.205128,0.015591,0.632455,-0.998907,-0.99962,0.642105,-0.462451,-0.991618,NON_ULCER
-0.510088,0.301587,0.128205,-0.143347,0.342356,-0.978908,-0.98689,0.368421,-0.525692,-0.943165,NON_ULCER
-0.321911,0.174603,-0.025641,0.054411,0.38136,-0.981717,-0.997104,0.389474,-0.438735,-0.96277,NON_ULCER
-0.056291,-0.174603,-0.179487,0.029614,0.632936,-0.993426,-0.999638,0.642105,-0.44664,-0.98892,NON_ULCER
-0.396636,0.269841,0.051282,0.01392,0.311727,-0.994254,-0.997135,0.326316,-0.454545,-0.983558,NON_ULCER
-0.090179,-0.111111,-0.153846,0.032843,0.611071,-0.997283,-0.999478,0.621053,-0.44664,-0.981419,NON_ULCER
-0.540595,-0.206349,-0.333333,0.021772,0.491743,-0.971151,-0.980905,0.515789,-0.438735,-0.847356,ULCER
-0.828919,-0.301587,-0.333333,-0.49334,0.706909,-0.860487,-0.915001,0.326316,-0.675889,-0.750673,ULCER
-0.431858,-0.079365,-0.307692,0.078073,0.485527,-0.982966,-0.989756,0.494737,-0.43083,-0.842006,ULCER
-0.954449,-0.52381,-0.589744,-0.717414,0.468423,-0.602928,-0.692416,0.642105,-0.6917,-0.688424,ULCER
-0.275792,-0.396825,-0.384615,0.020856,0.711471,-0.962488,-0.989396,0.621053,-0.407115,-0.629683,ULCER
-0.973747,-0.460317,-0.615385,-0.692953,0.491324,-0.677186,-0.781179,0.663158,-0.73913,-0.766235,ULCER
-0.014275,-0.460317,-0.435897,0.072546,0.745708,-0.991188,-0.992985,0.768421,-0.422925,-0.782916,ULCER
-0.297795,-0.396825,-0.358974,-0.065482,0.759778,-0.987933,-0.990556,0.768421,-0.509881,-0.677427,ULCER
-0.09094,-0.428571,-0.435897,0.066535,0.740346,-0.993748,-0.994332,0.747368,-0.44664,-0.738918,ULCER
-0.63893,-0.301587,-0.179487,-0.30625,0.721178,-0.964731,-0.971952,0.747368,-0.596838,-0.730562,ULCER
-0.539452,-0.333333,-0.307692,-0.218182,0.779203,-0.994647,-0.985,0.789474,-0.588933,-0.925829,ULCER
-0.756724,0.111111,0.076923,-0.332881,0.155935,-0.785697,-0.795876,0.368421,-0.581028,-0.829967,ULCER
-0.549218,-0.047619,-0.25641,-0.008341,0.425819,-0.934701,-0.946513,0.663158,-0.462451,-0.724049,ULCER
-0.653761,-0.269841,-0.358974,-0.014873,0.476664,-0.80616,-0.8666,0.557895,-0.41502,-0.695197,ULCER
-0.7413,-0.269841,-0.307692,-0.402364,0.779414,-0.988991,-0.984257,0.810526,-0.660079,-0.936136,ULCER
-0.30293,-0.238095,-0.384615,0.13935,0.571035,-0.979019,-0.984586,0.6,-0.391304,-0.609661,ULCER
-0.743223,-0.269841,-0.282051,-0.408554,0.77748,-0.990384,-0.99157,0.810526,-0.652174,-0.89322,ULCER
-0.348864,-0.555556,-0.487179,0.035131,0.75367,-0.973117,-0.982013,0.768421,-0.454545,-0.701875,ULCER
-0.415837,-0.396825,-0.435897,0.157414,0.55864,-0.929403,-0.937383,0.494737,-0.343874,-0.582673,ULCER
-0.792852,-0.301587,-0.358974,-0.4527,0.787051,-0.989849,-0.990881,0.789474,-0.6917,-0.935152,ULCER
-0.323862,-0.301587,-0.512821,0.183205,0.629213,-0.985844,-0.993423,0.621053,-0.383399,-0.563528,ULCER
-0.364337,-0.365079,-0.25641,-0.080086,0.708016,-0.975092,-0.97665,0.747368,-0.525692,-0.858532,ULCER
-0.83993,-0.301587,-0.384615,-0.470654,0.769302,-0.986675,-0.986424,0.768421,-0.660079,-0.945975,ULCER
-0.830038,-0.238095,-0.333333,-0.477683,0.720149,-0.989601,-0.990315,0.747368,-0.683794,-0.949363,ULCER
-0.828413,-0.333333,-0.384615,-0.429351,0.759382,-0.982428,-0.978433,0.768421,-0.699605,-0.906865,ULCER
-0.400127,-0.301587,-0.384615,0.127158,0.532372,-0.957279,-0.966033,0.557895,-0.367589,0.066704,ULCER
-0.112813,-0.333333,-0.461538,0.187,0.628553,-0.991424,-0.99419,0.663158,-0.383399,-0.465159,ULCER
-0.80721,-0.238095,-0.358974,-0.327073,0.594649,-0.912352,-0.883826,0.663158,-0.636364,-0.504153,ULCER
-0.103825,-0.460317,-0.538462,0.212198,0.661449,-0.968028,-0.978335,0.705263,-0.359684,-0.325998,ULCER
-0.794497,-0.301587,-0.358974,-0.430843,0.771726,-0.982652,-0.9533,0.768421,-0.636364,-0.886689,ULCER
-0.492815,-0.238095,-0.307692,0.033896,0.473131,-0.895868,-0.915143,0.578947,-0.438735,-0.539169,ULCER
-0.876662,-0.365079,-0.512821,-0.44634,0.761602,-0.972442,-0.977536,0.768421,-0.644269,-0.916832,ULCER
-0.891892,-0.333333,-0.461538,-0.522134,0.733678,-0.960872,-0.984551,0.768421,-0.699605,-0.935177,ULCER
-0.732272,-0.174603,-0.205128,-0.420718,0.542491,-0.762805,-0.869003,0.726316,-0.612648,-0.839426,ULCER
-0.78898,-0.333333,-0.384615,-0.379034,0.772032,-0.983402,-0.990247,0.789474,-0.644269,-0.95026,ULCER
-0.948411,-0.301587,-0.589744,-0.590269,0.610661,-0.819659,-0.905928,0.389474,-0.699605,-0.791507,ULCER
-0.263792,-0.238095,-0.384615,0.156666,0.565818,-0.977852,-0.990477,0.578947,-0.383399,-0.56287,ULCER
-0.680114,-0.333333,-0.358974,-0.276987,0.736887,-0.976824,-0.964305,0.747368,-0.581028,-0.513716,ULCER
-0.683605,-0.238095,-0.25641,-0.116559,0.425565,-0.876171,-0.856128,0.557895,-0.549407,-0.756401,ULCER
-0.794445,-0.333333,-0.384615,-0.403087,0.798644,-0.986534,-0.988365,0.810526,-0.652174,-0.940373,ULCER
-0.434541,-0.238095,-0.384615,0.078288,0.574338,-0.987141,-0.987011,0.6,-0.41502,-0.65603,ULCER
-0.031248,0.174603,0.128205,-0.003383,0.518285,-0.996857,-0.998487,0.536842,-0.462451,-0.981486,NON_ULCER
0.010951,0.174603,0.153846,0.019157,0.503934,-0.994076,-0.99719,0.536842,-0.462451,-0.961416,NON_ULCER
-0.712605,0.174603,0.153846,-0.406828,0.43479,-0.985214,-0.986556,0.473684,-0.604743,-0.972415,NON_ULCER
-0.836158,0.301587,0.282051,-0.605028,0.231037,-0.904831,-0.958779,0.242105,-0.762846,-0.932448,NON_ULCER
-0.569585,0.206349,0.128205,-0.19909,0.369458,-0.991535,-0.993312,0.389474,-0.541502,-0.986035,NON_ULCER
-0.588815,0.301587,0.230769,-0.26639,0.350987,-0.96837,-0.987561,0.389474,-0.596838,-0.974765,NON_ULCER
-0.068631,0.238095,0.179487,-0.014439,0.495472,-0.990392,-0.993372,0.515789,-0.462451,-0.8749,NON_ULCER
-0.10899,0.333333,0.282051,-0.035471,0.424219,-0.989397,-0.986176,0.452632,-0.462451,-0.937354,NON_ULCER
-0.05731,0.174603,0.128205,-0.012173,0.523374,-0.995297,-0.998607,0.536842,-0.470356,-0.983479,NON_ULCER
0.014053,0.079365,0.051282,0.009669,0.541454,-0.983315,-0.99177,0.578947,-0.454545,-0.811709,NON_ULCER
-0.323526,0.333333,0.358974,-0.129342,0.412476,-0.995599,-0.990129,0.431579,-0.501976,-0.980941,NON_ULCER
-0.235659,0.269841,0.230769,-0.06202,0.443676,-0.994448,-0.995409,0.452632,-0.501976,-0.977051,NON_ULCER
0.173211,-0.142857,-0.179487,0.045876,0.657611,-0.991784,-0.994241,0.684211,-0.438735,-0.834137,NON_ULCER
-0.819317,0.111111,-0.025641,-0.489459,0.426139,-0.962084,-0.988651,0.389474,-0.6917,-0.970428,NON_ULCER
-0.063136,0.238095,0.179487,-0.006249,0.495554,-0.995728,-0.99838,0.515789,-0.462451,-0.981401,NON_ULCER
-0.714806,0.015873,0.025641,-0.375492,0.491245,-0.929022,-0.969681,0.494737,-0.675889,-0.800717,NON_ULCER
-0.216248,0.555556,0.435897,-0.059355,0.362556,-0.974703,-0.977537,0.389474,-0.454545,-0.804075,NON_ULCER
-0.602757,0.238095,0.179487,-0.311415,0.446328,-0.971507,-0.974891,0.494737,-0.573123,-0.904522,NON_ULCER
-0.104086,0.365079,0.230769,-0.012592,0.433032,-0.99267,-0.996165,0.473684,-0.470356,-0.954858,NON_ULCER
-0.808473,0.142857,0.128205,-0.533171,0.407829,-0.974974,-0.988495,0.452632,-0.667984,-0.958672,NON_ULCER
-0.456747,0.68254,0.692308,-0.226658,0.218897,-0.946328,-0.945807,0.326316,-0.533597,-0.915023,NON_ULCER
-0.884376,-0.111111,-0.179487,-0.561677,0.472931,-0.818141,-0.912537,0.515789,-0.72332,-0.898851,NON_ULCER
0.136025,0.238095,0.153846,0.071822,0.49034,-0.986579,-0.991642,0.536842,-0.43083,-0.742669,NON_ULCER
-0.173255,0.301587,0.230769,-0.03992,0.44677,-0.996516,-0.999167,0.473684,-0.486166,-0.987129,NON_ULCER
-0.217361,0.015873,0.025641,0.00316,0.500942,-0.978171,-0.974174,0.515789,-0.44664,-0.940846,NON_ULCER
-0.254281,0.428571,0.358974,-0.068524,0.383147,-0.99132,-0.992781,0.389474,-0.501976,-0.983224,NON_ULCER
-0.901871,-0.079365,-0.307692,-0.629184,0.515206,-0.959854,-0.953419,0.557895,-0.770751,-0.948599,NON_ULCER
-0.111086,0.206349,0.128205,-0.003717,0.476078,-0.995387,-0.997675,0.494737,-0.470356,-0.961717,NON_ULCER
-0.131507,0.174603,0.076923,-0.003351,0.49066,-0.99458,-0.997514,0.515789,-0.470356,-0.983571,NON_ULCER
-0.141233,0.269841,0.230769,-0.025318,0.457334,-0.995914,-0.998577,0.473684,-0.478261,-0.966962,NON_ULCER
-0.70394,0.428571,0.487179,-0.476259,0.287727,-0.855776,-0.962519,0.410526,-0.683794,-0.894802,NON_ULCER
-0.274125,0.428571,0.333333,-0.084559,0.376488,-0.993159,-0.995373,0.410526,-0.501976,-0.974545,NON_ULCER
-0.110885,0.111111,0.25641,0.018444,0.396563,-0.966145,-0.985742,0.389474,-0.462451,-0.856357,NON_ULCER
-0.330175,0.301587,0.333333,-0.126108,0.416745,-0.97009,-0.982667,0.410526,-0.533597,-0.935276,NON_ULCER
-0.165235,0.238095,0.153846,-0.031582,0.469393,-0.997707,-0.998572,0.494737,-0.478261,-0.990738,NON_ULCER
-0.697915,0.238095,0.282051,-0.435172,0.322743,-0.807362,-0.97535,0.494737,-0.660079,-0.976079,NON_ULCER
-0.5177,0.396825,0.282051,-0.228206,0.3595,-0.977357,-0.983193,0.368421,-0.549407,-0.966733,NON_ULCER
-0.481922,0.396825,0.25641,-0.155659,0.301579,-0.992273,-0.993247,0.326316,-0.533597,-0.976366,NON_ULCER
-0.292618,0.333333,0.205128,-0.092321,0.42501,-0.990255,-0.989555,0.452632,-0.494071,-0.989204,NON_ULCER
-0.209402,0.206349,0.179487,-0.059413,0.479096,-0.996524,-0.997912,0.494737,-0.494071,-0.981812,NON_ULCER
-0.561784,0.174603,0.410256,-0.349779,0.390819,-0.974776,-0.971163,0.431579,-0.612648,-0.935064,NON_ULCER
-0.24933,0.619048,0.641026,-0.066994,0.217578,-0.967653,-0.981103,0.2,-0.470356,-0.889614,ULCER
-0.359491,0.904762,0.769231,-0.090347,0.062017,-0.94818,-0.961448,0.052632,-0.517787,-0.932121,ULCER
-0.253929,0.555556,0.410256,-0.06394,0.281185,-0.96405,-0.985265,0.347368,-0.486166,-0.970429,ULCER
0.084125,0.206349,0.205128,0.041773,0.487249,-0.992464,-0.996591,0.515789,-0.44664,-0.925726,ULCER
-0.417433,0.84127,0.717949,-0.14231,0.072028,-0.968726,-0.982666,0.094737,-0.509881,-0.88862,ULCER
-0.384241,0.809524,0.692308,-0.10088,0.052886,-0.935179,-0.961039,0.052632,-0.494071,-0.779262,ULCER
-0.243893,0.52381,0.461538,-0.064012,0.292472,-0.979189,-0.993531,0.284211,-0.462451,-0.962348,ULCER
-0.429679,0.873016,0.794872,-0.158343,0.064348,-0.974209,-0.986212,0.094737,-0.533597,-0.956032,ULCER
-0.076353,0.365079,0.333333,-0.00643,0.401323,-0.984613,-0.997145,0.431579,-0.470356,-0.946165,ULCER
-0.443719,0.904762,0.820513,-0.150624,0.017401,-0.958905,-0.980299,0.073684,-0.541502,-0.983111,ULCER
-0.485379,0.777778,0.820513,-0.191436,0.032865,-0.93595,-0.968794,0.031579,-0.565217,-0.941065,ULCER
-0.099572,0.333333,0.333333,-0.022446,0.429153,-0.991935,-0.995435,0.473684,-0.478261,-0.964137,ULCER
-0.034286,0.269841,0.205128,0.010576,0.462468,-0.989447,-0.997312,0.494737,-0.462451,-0.938342,ULCER
-0.483113,0.873016,0.794872,-0.168977,-0.028289,-0.947638,-0.951502,0.010526,-0.478261,-0.979046,ULCER
-0.4589,0.873016,0.74359,-0.17624,0.029924,-0.975641,-0.98137,0.094737,-0.549407,-0.92776,ULCER
-0.548445,0.936508,0.794872,-0.248775,-0.065557,-0.967909,-0.972948,-0.031579,-0.573123,-0.957191,ULCER
-0.063725,0.238095,0.128205,0.078662,0.419422,-0.989018,-0.997794,0.452632,-0.43083,-0.936117,NON_ULCER
-0.015923,0.238095,0.102564,0.083356,0.44671,-0.997908,-0.999212,0.473684,-0.43083,-0.964651,NON_ULCER
-0.116486,0.428571,0.307692,0.031215,0.359551,-0.99188,-0.996653,0.389474,-0.454545,-0.994785,NON_ULCER
-0.020789,0.365079,0.205128,0.068565,0.406205,-0.993056,-0.997211,0.431579,-0.438735,-0.956934,NON_ULCER
0.014045,0.269841,0.128205,0.075063,0.437253,-0.997766,-0.999151,0.473684,-0.43083,-0.996452,NON_ULCER
-0.102305,0.238095,0.076923,0.069385,0.431142,-0.9948,-0.997906,0.452632,-0.43083,-0.97097,NON_ULCER
-0.180692,0.301587,0.205128,0.039431,0.371134,-0.993332,-0.997195,0.389474,-0.44664,-0.975468,NON_ULCER
0.013452,0.174603,0.076923,0.087114,0.470308,-0.995149,-0.997927,0.494737,-0.422925,-0.992644,NON_ULCER
-0.22665,0.619048,0.435897,-0.011488,0.245243,-0.990345,-0.995991,0.284211,-0.470356,-0.990384,NON_ULCER
-0.106165,0.428571,0.25641,0.019198,0.371073,-0.992762,-0.997731,0.410526,-0.454545,-0.994221,NON_ULCER
0.027585,0.269841,0.153846,0.078266,0.444262,-0.996715,-0.996883,0.473684,-0.438735,-0.935451,NON_ULCER
0.056046,0.206349,0.051282,0.091588,0.466437,-0.995381,-0.997465,0.494737,-0.422925,-0.993085,NON_ULCER
-0.146864,0.428571,0.333333,0.033905,0.332094,-0.99367,-0.995962,0.368421,-0.454545,-0.982724,NON_ULCER
0.095566,0.333333,0.153846,0.097931,0.443811,-0.996796,-0.998726,0.473684,-0.422925,-0.973709,NON_ULCER
-0.052943,0.301587,0.179487,0.048743,0.398255,-0.988099,-0.993101,0.452632,-0.438735,-0.996592,NON_ULCER
-0.026886,0.301587,0.128205,0.088465,0.431446,-0.987237,-0.997983,0.431579,-0.422925,-0.978251,NON_ULCER
-0.104555,-0.142857,-0.282051,0.170668,0.489543,-0.934144,-0.983729,0.557895,-0.359684,-0.844566,ULCER
-0.600262,0.396825,0.102564,-0.078782,0.069718,-0.86994,-0.947482,0.178947,-0.494071,-0.924124,ULCER
-0.092378,0.142857,-0.051282,0.162727,0.393667,-0.979894,-0.988304,0.452632,-0.383399,-0.821975,ULCER
-0.515468,0.365079,0.025641,-0.015172,0.181629,-0.774992,-0.904575,0.010526,-0.549407,-0.410537,ULCER
-0.48892,0.111111,-0.153846,0.094023,0.22012,-0.88136,-0.959814,0.2,-0.41502,-0.762548,ULCER
-0.309644,-0.079365,-0.230769,0.157027,0.426826,-0.937526,-0.977581,0.473684,-0.375494,-0.782876,ULCER
-0.787114,-0.047619,-0.461538,-0.127921,-0.170659,-0.318027,-0.605662,-0.073684,-0.533597,-0.302211,ULCER
-0.153279,-0.174603,-0.25641,0.170522,0.491674,-0.954946,-0.972622,0.536842,-0.328063,-0.664344,ULCER
-0.402245,-0.111111,-0.230769,0.135652,0.366753,-0.854939,-0.934083,0.347368,-0.399209,-0.582853,ULCER
-0.830032,-0.047619,-0.512821,-0.065853,-0.076251,-0.702013,-0.86821,-0.178947,-0.43083,-0.873414,ULCER
-0.628238,0.174603,-0.179487,0.070116,0.130485,-0.851359,-0.931239,0.178947,-0.41502,-0.797857,ULCER
-0.786572,0.269841,-0.179487,-0.188175,-0.272587,-0.570541,-0.782704,-0.263158,-0.604743,-0.645488,ULCER
0.042019,0.238095,-0.051282,0.199037,0.410158,-0.98608,-0.994554,0.431579,-0.375494,-0.803478,ULCER
-0.444027,-0.142857,-0.333333,0.163421,0.419693,-0.968564,-0.968208,0.452632,-0.391304,-0.973465,ULCER
-0.934573,-0.206349,-0.615385,-0.101847,0.094434,0.801942,-0.518616,-0.326316,-0.565217,-0.290674,ULCER
-0.156596,0.428571,0.153846,0.116331,0.314977,-0.969289,-0.982262,0.284211,-0.391304,-0.687112,ULCER
-0.30146,0.365079,0.102564,0.080774,0.269482,-0.930676,-0.957826,0.073684,-0.422925,-0.499594,ULCER
-0.475209,-0.079365,-0.358974,0.177243,0.357045,-0.869601,-0.920267,0.494737,-0.359684,-0.613428,ULCER
-0.282198,-0.142857,-0.333333,0.212941,0.44185,-0.970984,-0.986175,0.473684,-0.343874,-0.64896,ULCER
