@relation ulcer_classification

@attribute color_bgr_b_mean real
@attribute color_bgr_g_mean real
@attribute color_bgr_r_mean real
@attribute color_bgr_b_variance real
@attribute color_bgr_g_variance real
@attribute color_bgr_r_variance real
@attribute color_bgr_b_centroid real
@attribute color_bgr_g_centroid real
@attribute color_bgr_r_centroid real
@attribute color_bgr_b_asymetry real
@attribute color_bgr_g_asymetry real
@attribute color_bgr_r_asymetry real
@attribute color_bgr_b_intensity_1 real
@attribute color_bgr_g_intensity_1 real
@attribute color_bgr_r_intensity_1 real
@attribute color_bgr_b_intensity_2 real
@attribute color_bgr_g_intensity_2 real
@attribute color_bgr_r_intensity_2 real
@attribute color_bgr_b_frequency_1 real
@attribute color_bgr_g_frequency_1 real
@attribute color_bgr_r_frequency_1 real
@attribute color_bgr_b_frequency_2 real
@attribute color_bgr_g_frequency_2 real
@attribute color_bgr_r_frequency_2 real
@attribute color_lab_l_mean real
@attribute color_lab_a_mean real
@attribute color_lab_b_mean real
@attribute color_lab_l_variance real
@attribute color_lab_a_variance real
@attribute color_lab_b_variance real
@attribute color_lab_l_centroid real
@attribute color_lab_a_centroid real
@attribute color_lab_b_centroid real
@attribute color_lab_l_asymetry real
@attribute color_lab_a_asymetry real
@attribute color_lab_b_asymetry real
@attribute color_lab_l_intensity_1 real
@attribute color_lab_a_intensity_1 real
@attribute color_lab_b_intensity_1 real
@attribute color_lab_l_intensity_2 real
@attribute color_lab_a_intensity_2 real
@attribute color_lab_b_intensity_2 real
@attribute color_lab_l_frequency_1 real
@attribute color_lab_a_frequency_1 real
@attribute color_lab_b_frequency_1 real
@attribute color_lab_l_frequency_2 real
@attribute color_lab_a_frequency_2 real
@attribute color_lab_b_frequency_2 real
@attribute color_luv_l_mean real
@attribute color_luv_u_mean real
@attribute color_luv_v_mean real
@attribute color_luv_l_variance real
@attribute color_luv_u_variance real
@attribute color_luv_v_variance real
@attribute color_luv_l_centroid real
@attribute color_luv_u_centroid real
@attribute color_luv_v_centroid real
@attribute color_luv_l_asymetry real
@attribute color_luv_u_asymetry real
@attribute color_luv_v_asymetry real
@attribute color_luv_l_intensity_1 real
@attribute color_luv_u_intensity_1 real
@attribute color_luv_v_intensity_1 real
@attribute color_luv_l_intensity_2 real
@attribute color_luv_u_intensity_2 real
@attribute color_luv_v_intensity_2 real
@attribute color_luv_l_frequency_1 real
@attribute color_luv_u_frequency_1 real
@attribute color_luv_v_frequency_1 real
@attribute color_luv_l_frequency_2 real
@attribute color_luv_u_frequency_2 real
@attribute color_luv_v_frequency_2 real
@attribute color_norm_b_mean real
@attribute color_norm_g_mean real
@attribute color_norm_r_mean real
@attribute color_norm_b_variance real
@attribute color_norm_g_variance real
@attribute color_norm_r_variance real
@attribute color_norm_b_centroid real
@attribute color_norm_g_centroid real
@attribute color_norm_r_centroid real
@attribute color_norm_b_asymetry real
@attribute color_norm_g_asymetry real
@attribute color_norm_r_asymetry real
@attribute color_norm_b_intensity_1 real
@attribute color_norm_g_intensity_1 real
@attribute color_norm_r_intensity_1 real
@attribute color_norm_b_intensity_2 real
@attribute color_norm_g_intensity_2 real
@attribute color_norm_r_intensity_2 real
@attribute color_norm_b_frequency_1 real
@attribute color_norm_g_frequency_1 real
@attribute color_norm_r_frequency_1 real
@attribute color_norm_b_frequency_2 real
@attribute color_norm_g_frequency_2 real
@attribute color_norm_r_frequency_2 real
@attribute haralick_bgr_b_contrast real
@attribute haralick_bgr_b_energy real
@attribute haralick_bgr_b_entropy real
@attribute haralick_bgr_b_homogeneity real
@attribute haralick_bgr_b_correlation real
@attribute haralick_bgr_g_contrast real
@attribute haralick_bgr_g_energy real
@attribute haralick_bgr_g_entropy real
@attribute haralick_bgr_g_homogeneity real
@attribute haralick_bgr_g_correlation real
@attribute haralick_bgr_r_contrast real
@attribute haralick_bgr_r_energy real
@attribute haralick_bgr_r_entropy real
@attribute haralick_bgr_r_homogeneity real
@attribute haralick_bgr_r_correlation real
@attribute haralick_lab_a_contrast real
@attribute haralick_lab_a_energy real
@attribute haralick_lab_a_entropy real
@attribute haralick_lab_a_homogeneity real
@attribute haralick_lab_a_correlation real
@attribute haralick_lab_b_contrast real
@attribute haralick_lab_b_energy real
@attribute haralick_lab_b_entropy real
@attribute haralick_lab_b_homogeneity real
@attribute haralick_lab_b_correlation real
@attribute haralick_luv_u_contrast real
@attribute haralick_luv_u_energy real
@attribute haralick_luv_u_entropy real
@attribute haralick_luv_u_homogeneity real
@attribute haralick_luv_u_correlation real
@attribute haralick_luv_v_contrast real
@attribute haralick_luv_v_energy real
@attribute haralick_luv_v_entropy real
@attribute haralick_luv_v_homogeneity real
@attribute haralick_luv_v_correlation real
@attribute haralick_bgr_bg_contrast real
@attribute haralick_bgr_bg_energy real
@attribute haralick_bgr_bg_entropy real
@attribute haralick_bgr_bg_homogeneity real
@attribute haralick_bgr_bg_correlation real
@attribute haralick_bgr_br_contrast real
@attribute haralick_bgr_br_energy real
@attribute haralick_bgr_br_entropy real
@attribute haralick_bgr_br_homogeneity real
@attribute haralick_bgr_br_correlation real
@attribute haralick_bgr_gr_contrast real
@attribute haralick_bgr_gr_energy real
@attribute haralick_bgr_gr_entropy real
@attribute haralick_bgr_gr_homogeneity real
@attribute haralick_bgr_gr_correlation real
@attribute haralick_lab_ab_contrast real
@attribute haralick_lab_ab_energy real
@attribute haralick_lab_ab_entropy real
@attribute haralick_lab_ab_homogeneity real
@attribute haralick_lab_ab_correlation real
@attribute haralick_luv_uv_contrast real
@attribute haralick_luv_uv_energy real
@attribute haralick_luv_uv_entropy real
@attribute haralick_luv_uv_homogeneity real
@attribute haralick_luv_uv_correlation real
@attribute lbph_bgr_b_mean real
@attribute lbph_bgr_b_variance real
@attribute lbph_bgr_b_entropy real
@attribute lbph_bgr_b_energy real
@attribute lbph_bgr_g_mean real
@attribute lbph_bgr_g_variance real
@attribute lbph_bgr_g_entropy real
@attribute lbph_bgr_g_energy real
@attribute lbph_bgr_r_mean real
@attribute lbph_bgr_r_variance real
@attribute lbph_bgr_r_entropy real
@attribute lbph_bgr_r_energy real
@attribute wavelet_bgr_b_3_lh_entropy real
@attribute wavelet_bgr_b_3_hh_entropy real
@attribute wavelet_bgr_b_3_hl_entropy real
@attribute wavelet_bgr_b_3_lh_energy real
@attribute wavelet_bgr_b_3_hh_energy real
@attribute wavelet_bgr_b_3_hl_energy real
@attribute wavelet_bgr_g_3_lh_entropy real
@attribute wavelet_bgr_g_3_hh_entropy real
@attribute wavelet_bgr_g_3_hl_entropy real
@attribute wavelet_bgr_g_3_lh_energy real
@attribute wavelet_bgr_g_3_hh_energy real
@attribute wavelet_bgr_g_3_hl_energy real
@attribute wavelet_bgr_r_3_lh_entropy real
@attribute wavelet_bgr_r_3_hh_entropy real
@attribute wavelet_bgr_r_3_hl_entropy real
@attribute wavelet_bgr_r_3_lh_energy real
@attribute wavelet_bgr_r_3_hh_energy real
@attribute wavelet_bgr_r_3_hl_energy real
@attribute classification {ULCER,NON_ULCER}

@data
-0.435113,-0.492704,0.180978,-0.532192,-0.565568,-0.762749,-0.545455,-0.569061,0.13369,-0.176064,-0.732288,-0.243785,-0.584906,-0.453552,0.301587,-0.482993,-0.468927,0.243243,-0.384615,-0.490196,-0.409836,-0.666667,-0.57377,-0.387097,-0.205193,0.598277,0.271931,-0.607844,-0.279681,-0.573232,-0.263158,0.7,0.333333,-0.613377,-0.1272,0.306119,-0.141304,0.435897,0.090909,-0.2,0.74359,0.5,-0.607843,-0.562914,-0.751634,-0.58209,-0.376623,-0.411043,-0.206314,0.518998,0.164594,-0.6096,-0.104864,-0.818334,-0.121693,0.454545,0.111111,-0.519562,-0.187585,-0.100358,-0.141361,0.318182,0.255814,-0.210811,0.727273,0.157895,-0.418182,-0.941176,-0.292683,-0.322034,-0.473684,-0.308642,-0.260935,-0.186554,0.013691,-0.487673,-0.297622,-0.200195,-0.341463,-0.25,0.153846,0.053067,0.134771,-0.124654,-0.142857,0.041667,-0.165049,-0.342466,-0.15,0.237113,-0.714286,-0.643243,-0.819444,-0.822785,-0.652174,-0.810811,-0.419269,-0.464032,0.489836,-0.164326,-0.508852,-0.398844,-0.563768,0.545616,-0.151534,-0.516993,-0.502538,-0.38075,0.383862,0.023982,-0.134183,-0.265244,-0.709896,0.425788,-0.123766,-0.21939,-0.518162,-0.767631,0.465051,-0.101366,-0.223498,-0.394963,-0.741678,0.495006,-0.255835,-0.22123,-0.607632,-0.47357,0.162303,0.027942,-0.207841,-0.409264,-0.433591,0.382584,-0.157914,-0.481946,-0.457415,-0.388592,0.427273,-0.052178,-0.22871,-0.447397,-0.462357,0.492325,-0.045897,-0.215401,-0.413745,-0.763082,0.466495,-0.089621,-0.22118,-0.404147,-0.64416,0.392461,-0.097569,-0.214012,0.204933,0.5335,0.51253,0.297541,0.058678,0.41903,0.625958,0.190378,-0.328978,0.432833,0.809936,-0.032534,0.355328,0.355328,0.355328,-0.412943,-0.412943,-0.088615,0.355328,0.355328,0.355328,-0.499251,-0.499251,-0.0291,0.355328,0.355328,0.355328,-0.403794,-0.403794,-0.544571,ULCER
-0.079239,0.011786,0.321804,-0.512632,-0.080801,-0.341407,-0.142857,-0.071823,0.262032,0.113537,-0.688183,-0.273369,-0.056604,0.027322,0.322751,-0.088435,-0.028249,0.275676,-0.307692,-0.254902,-0.311475,-0.416667,-0.344262,-0.290323,0.1559,-0.281482,0.350597,0.034174,-0.006107,-0.57588,0.084211,-0.2,0.272727,-0.600594,-0.156762,0.253822,0.130435,-0.333333,0.333333,0.124324,0.128205,0.75,-0.45098,-0.245033,-0.477124,-0.462687,-0.935065,-0.668712,0.155604,-0.215295,0.527934,0.02068,-0.310553,-0.412942,0.089947,-0.136364,0.444444,-0.492596,-0.211774,-0.295486,0.099476,-0.318182,0.348837,0.135135,0.318182,0.473684,-0.454545,-0.617647,-0.609756,-0.423729,-0.947368,-0.654321,-0.096669,0.628751,-0.521352,-0.807009,-0.509385,-0.803741,-0.02439,0.708333,-0.538462,0.093029,0.165923,-0.151636,-0.047619,0.25,-0.514563,0.123288,0.6,-0.463918,-0.404762,-0.924324,-0.611111,-0.493671,-0.391304,-0.648649,-0.404376,-0.443268,0.461704,-0.108968,-0.099556,-0.222753,-0.539274,0.606563,-0.160801,0.098244,-0.386275,-0.565082,0.700714,-0.123731,0.154488,-0.074407,-0.695073,0.39054,-0.100035,-0.173276,-0.713065,-0.684335,0.225137,0.179076,-0.05318,-0.47668,-0.686948,0.32817,-0.091032,-0.189134,-0.36633,-0.587645,0.278328,0.031337,0.005036,-0.315413,-0.514187,0.522034,-0.134964,0.068718,-0.396084,-0.481884,0.581341,-0.098067,0.158608,-0.299319,-0.510224,0.62355,-0.124944,0.272784,-0.449205,-0.599634,0.153616,0.06925,-0.11545,-0.363599,-0.684063,0.361272,-0.01518,-0.087064,-0.393702,-0.074346,-0.172173,-0.064173,-0.51215,-0.279657,-0.155048,-0.155443,-0.369204,0.051021,0.056429,-0.009821,0.481382,0.481382,0.481382,-0.289986,-0.289986,0.410039,0.481382,0.481382,0.481382,-0.420234,-0.420234,0.75888,0.481382,0.481382,0.481382,-0.114934,-0.114934,0.162982,ULCER
0.241583,0.248735,0.400731,-0.384963,-0.232576,-0.616687,0.311688,0.314917,0.433155,0.224811,-0.676332,-0.112515,0.207547,0.26776,0.502646,0.22449,0.389831,0.427027,-0.346154,-0.490196,-0.213115,-0.458333,-0.57377,-0.322581,0.345205,-0.574506,0.070541,-0.177844,-0.187244,-0.804921,0.4,-0.6,0.030303,-0.586721,-0.192773,0.281157,0.413043,-0.74359,0.090909,0.448649,-0.74359,0.0625,-0.529412,-0.245033,-0.24183,-0.522388,-0.220779,-0.165644,0.344707,-0.54797,0.335863,-0.188054,-0.376685,-0.73974,0.407407,-0.590909,0.333333,-0.457036,-0.228913,-0.223643,0.465969,-0.636364,0.395349,0.416216,-0.318182,0.315789,-0.454545,-0.455882,-0.45122,-0.355932,-0.789474,-0.469136,0.104117,0.761014,-0.744473,-0.872651,-0.749791,-0.830724,0.121951,0.791667,-0.711538,0.060035,0.271806,-0.18742,-0.02381,0.875,-0.669903,0.150685,0.85,-0.628866,-0.321429,-0.210811,-0.486111,-0.405063,-0.217391,-0.756757,-0.180228,-0.501539,0.620304,-0.179776,0.390153,-0.121512,-0.557769,0.65844,-0.1903,0.572824,-0.240805,-0.490699,0.594448,-0.114636,0.415448,-0.065526,-0.590525,0.168098,0.172875,-0.099036,-0.672009,-0.601257,0.031361,0.350625,0.044829,-0.412309,-0.491969,0.096253,0.174752,-0.140987,-0.307969,-0.545485,0.096992,0.201618,0.122149,-0.151467,-0.528828,0.588176,-0.185055,0.586507,-0.207978,-0.460344,0.583741,-0.130047,0.568215,-0.177369,-0.458183,0.537842,-0.135649,0.673518,-0.421446,-0.511501,-0.076467,0.296019,-0.029833,-0.293308,-0.542096,0.128215,0.204017,-0.002763,0.131184,0.625446,0.320519,0.465939,0.084619,0.693749,0.273783,0.445593,0.26463,0.632738,0.441507,0.56635,0.575045,0.575045,0.575045,-0.013136,-0.013136,0.304813,0.575045,0.575045,0.571476,-0.029105,-0.029105,0.621851,0.575045,0.575045,0.575045,-0.002088,-0.002088,-0.046673,ULCER
-0.676228,-0.68244,0.072861,-0.259602,-0.395692,-0.176902,-0.714286,-0.690608,0.048128,-0.005773,-0.72175,-0.245242,-0.572327,-0.606557,0.111111,-0.70068,-0.717514,0.059459,-0.038462,0.294118,-0.04918,-0.166667,0.114754,-0.032258,-0.356437,0.776532,0.529981,-0.153159,-0.559528,-0.285929,-0.378947,0.8,0.515152,-0.607795,-0.061353,0.328358,-0.26087,0.846154,0.818182,-0.383784,0.846154,0.8125,0.254902,0.072848,-0.333333,0.074627,0.090909,-0.251534,-0.357909,0.690724,0.243926,-0.161914,-0.122819,-0.712985,-0.343915,0.681818,0.222222,-0.503636,-0.183632,-0.125675,-0.528796,0.5,0.348837,-0.362162,0.909091,0.263158,-0.927273,-0.705882,0.195122,0.254237,-0.302632,0.185185,-0.546127,-0.514308,0.402738,0.190599,-0.099899,0.404922,-0.634146,-0.541667,0.5,0.053751,0.145922,-0.127721,-0.595238,-0.875,0.398058,-0.39726,-0.65,0.319588,-0.571429,-0.891892,-0.777778,-0.797468,-0.26087,-0.72973,0.595555,0.086808,0.082376,0.653939,-0.183726,0.491116,0.066941,-0.078235,0.792234,-0.120609,0.501221,-0.044106,0.226721,0.717256,1.0,1.0,-0.410797,-0.432299,0.788254,1.0,1.0,-0.636752,-0.001334,0.465613,1.0,1.0,-0.618186,0.040427,0.339946,1.0,0.367677,-0.123937,-0.686719,0.910449,1.0,0.544398,0.280726,-0.350703,0.723289,-0.094758,0.55234,0.074885,0.132525,0.719915,0.655074,0.495847,0.056198,0.088085,0.791334,0.698136,1.0,-0.495779,-0.294711,0.664897,1.0,1.0,-0.353958,-0.376657,0.656105,1.0,-0.598716,0.515384,0.451904,0.318838,-0.550186,0.556879,0.800066,0.393698,-0.30723,0.447745,0.932953,0.592479,1.0,1.0,1.0,1.0,1.0,0.481065,1.0,1.0,1.0,1.0,1.0,0.49775,1.0,1.0,1.0,1.0,1.0,-0.14272,ULCER
0.751107,0.746433,0.813747,-0.667209,-0.549764,-0.642486,0.792208,0.767956,0.828877,0.127419,-0.68004,-0.220068,0.761006,0.748634,0.809524,0.782313,0.706215,0.751351,-0.038462,-0.529412,-0.213115,-0.208333,-0.57377,-0.548387,0.787788,-0.772055,0.131471,-0.487511,-0.907063,-0.841229,0.663158,-0.65,0.030303,-0.604456,-0.454574,0.384092,0.782609,-0.794872,0.272727,0.816216,-0.794872,0.25,-0.568627,0.218543,-0.281046,-0.552239,0.233766,-0.202454,0.787507,-0.686846,0.49729,-0.493947,-0.984851,-0.724861,0.671958,-0.636364,0.388889,-0.474099,-0.545914,0.037391,0.884817,-0.681818,0.627907,0.751351,-0.681818,0.578947,-0.672727,0.75,-0.536585,-0.322034,0.776316,-0.555556,0.172137,0.873541,-0.854431,-0.969444,-0.971793,-0.997159,0.170732,0.833333,-0.769231,0.010744,0.760713,-0.603595,0.071429,0.916667,-0.708738,0.260274,0.9,-0.835052,-0.02381,0.113514,0.666667,-0.088608,0.108696,0.675676,-0.778167,-0.302652,0.236978,0.133053,0.664709,-0.789275,-0.4756,0.397389,0.118247,0.880296,-0.814145,-0.346097,0.317241,0.242326,0.570267,-0.85032,-0.177155,-0.345507,0.569129,-0.248371,-0.817918,-0.485908,-0.040852,0.399001,-0.087254,-0.926378,0.247417,-0.628338,0.647211,-0.282229,-0.549944,-0.389345,0.070024,0.183917,-0.005415,-0.783608,-0.409333,0.324921,0.125628,0.899378,-0.794649,-0.289552,0.25954,0.211475,0.803535,-0.80092,-0.272059,0.184282,0.203568,0.924408,-0.831475,-0.259054,-0.246266,0.520094,-0.170872,-0.762435,0.055626,-0.301178,0.425835,-0.13681,-0.507902,0.283369,0.548154,-0.095208,-0.407209,0.429634,0.67782,0.003066,-0.316924,0.493167,0.770745,0.085014,0.475803,0.475803,0.475803,-0.342384,-0.342384,-0.527116,0.475803,0.475803,0.475803,-0.386276,-0.386276,-0.617394,0.475803,0.475803,0.475803,-0.322409,-0.322409,-0.811782,ULCER
-0.890991,-0.803704,0.083334,-0.544358,-0.417076,-0.408073,-0.909091,-0.812155,0.058824,0.113578,-0.730006,-0.242935,-0.798742,-0.79235,0.195767,-0.918367,-0.762712,0.102703,-0.076923,-0.607843,-0.442623,-0.583333,-0.377049,-0.419355,-0.409625,1.0,1.0,-0.311756,-0.846574,-0.888605,-0.410526,1.0,1.0,-0.609406,-0.107934,0.263358,-0.293478,1.0,1.0,-0.416216,1.0,0.8125,-0.254902,0.099338,0.045752,-0.462687,0.116883,-0.95092,-0.411262,1.0,0.433778,-0.323885,-0.770455,-0.946579,-0.417989,1.0,0.388889,-0.505071,-0.199987,-0.249546,-0.340314,1.0,0.44186,-0.383784,1.0,0.368421,-0.2,-0.367647,0.109756,-0.118644,-0.223684,0.098765,-0.996083,-0.852182,0.92391,0.111547,1.0,1.0,-0.731707,-0.541667,0.576923,0.055515,0.142952,-0.127756,-0.809524,-0.875,0.631068,-1.0,-1.0,0.628866,-0.690476,-0.816216,-1.0,-0.962025,-0.771739,-0.851351,-0.506513,-0.432607,0.346588,-0.096423,-0.87064,-0.470857,-0.509196,0.422855,-0.12987,-0.798253,-0.402696,-0.51206,0.562094,-0.094869,-0.180074,-0.332395,-0.532191,0.151348,-0.094432,-0.137675,-0.422161,-0.603933,0.196205,-0.142538,-0.109696,-0.270718,-0.668926,0.33867,-0.304226,-0.112014,-0.725253,-0.182226,-0.126414,0.154815,-0.141309,-0.489048,-0.408117,0.298499,-0.113196,-0.827254,-0.458954,-0.447741,0.449455,-0.077036,-0.437848,-0.438942,-0.501985,0.51928,-0.094417,-0.38425,-0.38518,-0.557552,0.174077,-0.096487,-0.124004,-0.363229,-0.422675,0.14318,-0.054781,-0.127161,-0.487174,0.474765,0.497282,-0.128134,-0.696038,0.399556,0.338469,-0.239953,-1.0,-0.323652,0.226433,-0.496386,0.382827,0.382827,0.382827,-0.271835,-0.271835,-0.321005,0.382827,0.382827,0.382827,-0.414998,-0.414998,-0.366026,0.382827,0.382827,0.382827,-0.179502,-0.179502,-0.508157,ULCER
0.979245,1.0,1.0,-0.855767,-0.798128,-0.840149,1.0,1.0,1.0,0.466283,-0.703434,-0.352875,1.0,1.0,0.925926,0.945578,1.0,0.945946,-0.192308,-0.137255,-0.278689,0.0,-0.245902,-0.225806,1.0,-0.928235,0.220213,-0.794679,-0.856555,-0.944493,1.0,-0.9,0.212121,-0.609897,-0.165151,0.185559,1.0,-0.948718,0.272727,1.0,-0.948718,0.25,-0.372549,-0.033113,-0.254902,-0.373134,-0.012987,-0.177914,1.0,-0.793919,0.656641,-0.795738,-0.8949,-0.902149,1.0,-0.772727,0.666667,-0.527666,-0.247783,-0.342126,0.926702,-0.772727,0.581395,1.0,-0.772727,0.526316,-0.236364,-0.191176,0.158537,-0.084746,-0.065789,0.148148,0.183219,0.938966,-0.896078,-0.989905,-0.982287,-0.994165,0.170732,0.916667,-0.807692,0.426357,0.139212,-0.440265,0.095238,0.958333,-0.747573,0.287671,0.95,-0.876289,0.559524,0.048649,-0.027778,0.531646,0.043478,0.0,-0.84537,-0.095753,0.058136,0.106346,0.586194,-0.840256,-0.360541,0.236855,0.089509,0.819179,-0.85174,-0.270514,0.201027,0.13639,0.455453,-0.88801,-0.385262,-0.048317,0.385017,-0.394424,-0.858059,-0.145506,-0.125917,0.282922,-0.226849,-0.902094,-0.324999,-0.105858,0.320858,-0.420477,-0.651178,-0.246758,0.019584,0.102694,-0.147811,-0.842865,-0.35379,0.2974,0.097902,0.824654,-0.848288,-0.143896,0.111696,0.144272,0.691548,-0.845633,-0.104947,0.029676,0.135436,0.821657,-0.870607,-0.161977,-0.124069,0.366928,-0.313815,-0.786635,-0.280361,-0.03025,0.223663,-0.277221,-0.545005,0.111986,0.365188,-0.228253,-0.60893,0.208573,0.423752,-0.237234,-0.24302,0.415924,0.670799,0.013589,0.355328,0.355328,0.355328,-0.591039,-0.591039,-0.595736,0.355328,0.355328,0.355328,-0.692638,-0.692638,-0.653108,0.355328,0.355328,0.355328,-0.579402,-0.579402,-0.770301,ULCER
-0.464913,-0.496932,0.226999,0.254952,0.163759,0.116403,-0.597403,-0.59116,0.13369,0.179505,-0.703922,-0.256685,-0.484277,-0.519126,0.238095,-0.591837,-0.559322,0.286486,-0.576923,-0.568627,-0.639344,-0.75,-0.57377,-0.709677,-0.191509,0.683299,0.412277,0.48507,-0.59444,-0.475098,-0.273684,0.7,0.454545,-0.605507,-0.160636,0.273987,-0.152174,0.641026,0.333333,-0.297297,0.641026,0.4375,-0.647059,-0.364238,-0.751634,-0.701493,-0.337662,-0.460123,-0.192014,0.640708,0.249664,0.482618,-0.432978,-0.801355,-0.269841,0.681818,0.222222,-0.499026,-0.206139,-0.214478,-0.162304,0.590909,0.348837,-0.286486,0.590909,0.263158,-0.527273,-0.632353,-0.304878,-0.559322,-0.460526,-0.320988,-0.35878,-0.240484,0.117155,-0.004354,-0.073897,0.325551,-0.170732,-0.041667,-0.096154,0.057172,0.14447,-0.129723,-0.214286,-0.083333,-0.029126,-0.342466,-0.3,-0.175258,-0.797619,-0.6,-0.930556,-0.886076,-0.608696,-0.797297,1.0,-0.749016,1.0,-0.554197,-0.463942,1.0,-0.781225,0.956631,-0.550701,-0.446477,1.0,-0.70949,0.976061,-0.462322,0.034596,0.561356,-0.703397,0.412305,-0.241827,-0.088251,0.207875,-0.884258,0.657407,-0.361354,-0.08774,0.323526,-0.805246,0.575121,-0.447787,-0.080904,-0.292031,-0.606624,0.231821,-0.072429,-0.075137,1.0,-0.730428,0.902219,-0.552446,-0.419959,1.0,-0.714675,1.0,-0.498697,-0.098896,1.0,-0.749263,1.0,-0.497056,-0.073697,0.353929,-0.83204,0.582715,-0.28508,-0.087821,0.24223,-0.7567,0.465574,-0.244032,-0.077684,-0.049819,0.633073,0.76764,0.223148,-0.0606,0.706356,0.863164,0.2323,0.038769,0.592948,0.915607,0.290214,0.450372,0.450372,0.450372,0.508127,0.508127,0.034794,0.450372,0.450372,0.450372,0.384594,0.384594,-0.12705,0.450372,0.450372,0.450372,0.465396,0.465396,-0.482734,ULCER
0.726304,0.83549,0.814745,-0.012964,-0.021477,-0.380666,0.844156,0.900552,0.860963,0.251401,-0.698838,-0.485572,0.823899,0.836066,1.0,1.0,0.898305,0.718919,-0.576923,-0.72549,-0.672131,-0.791667,-0.57377,-0.483871,0.843441,-1.0,0.362205,0.073495,-0.8445,-0.781524,0.905263,-1.0,0.272727,-0.600075,-0.165738,0.275101,0.978261,-1.0,0.454545,0.989189,-1.0,0.4375,-0.686275,0.046358,-0.398693,-0.671642,0.064935,-0.312883,0.843745,-0.827855,0.810299,0.068723,-0.80568,-0.728116,0.904762,-0.863636,0.777778,-0.486175,-0.255183,-0.230103,1.0,-0.863636,0.813953,0.859459,-0.863636,0.789474,-0.672727,-0.176471,-0.378049,-0.559322,-0.052632,-0.395062,0.11815,1.0,-0.875738,-0.898375,-0.991174,-0.945831,0.121951,1.0,-0.807692,0.102869,-0.06223,-0.289402,0.047619,1.0,-0.76699,0.232877,1.0,-0.896907,-0.202381,0.772973,-0.305556,-0.278481,0.771739,-0.27027,-0.768245,-0.487033,0.531069,0.002136,0.660439,-0.797138,-0.590026,0.584059,0.032399,1.0,-0.849656,-0.270657,0.402707,0.285072,0.595781,-0.763674,-0.372837,-0.152236,0.475159,-0.262853,-0.7587,-0.614665,0.105243,0.283622,-0.038441,-0.860722,-0.367206,-0.155624,0.452805,-0.291447,-0.413692,-0.592393,0.194065,0.095265,0.059511,-0.782397,-0.549473,0.554373,0.017312,0.961608,-0.80554,-0.29074,0.425152,0.165421,0.817656,-0.821728,-0.217511,0.217368,0.180593,1.0,-0.760913,-0.461737,-0.052064,0.412502,-0.154951,-0.65917,-0.479809,0.037891,0.28431,-0.107105,-0.374711,-0.161786,-0.416099,-0.056451,-0.324268,0.168857,-0.392506,0.032162,-0.209155,0.040766,-0.047088,0.093706,0.489703,0.489703,0.489703,-0.674725,-0.674725,-0.139828,0.489703,0.489703,0.489703,-0.694345,-0.694345,-0.186176,0.489703,0.489703,0.489703,-0.616795,-0.616795,-0.571975,ULCER
0.502116,0.557383,0.600243,-0.865657,-0.849917,-0.887752,0.415584,0.469613,0.540107,0.089368,-0.836189,-0.441595,0.421384,0.47541,0.566138,0.537415,0.514124,0.589189,-0.153846,-0.176471,-0.114754,-0.125,-0.114754,-0.064516,0.60711,-0.836158,0.194634,-0.839481,-0.865601,-0.802308,0.547368,-0.75,0.151515,-0.659684,-0.224113,0.252943,0.630435,-0.846154,0.333333,0.589189,-0.846154,0.3125,0.019608,0.284768,-0.320261,-0.104478,0.298701,-0.239264,0.60645,-0.734952,0.5604,-0.842485,-0.898765,-0.691725,0.544974,-0.681818,0.5,-0.713599,-0.292426,-0.253968,0.612565,-0.727273,0.627907,0.664865,-0.727273,0.578947,0.018182,0.352941,-0.487805,-0.728814,0.421053,-0.506173,0.12903,0.915414,-0.840907,-0.942326,-0.963286,-0.979615,0.146341,0.875,-0.769231,0.083759,0.933894,-0.492333,0.047619,0.916667,-0.708738,0.232877,0.9,-0.835052,-0.154762,0.232432,0.0,-0.227848,0.228261,0.027027,-0.774389,-0.164966,-0.017364,0.193615,0.446843,-0.751237,-0.272225,0.072329,0.137942,0.692481,-0.805801,-0.073454,-0.023728,0.326019,0.402291,-0.716885,-0.141713,-0.24399,0.48948,-0.246616,-0.765263,-0.60157,0.099898,0.294882,-0.068186,-0.796094,-0.132508,-0.297547,0.436051,-0.280849,-0.460157,-0.593963,0.206642,0.082498,0.015077,-0.763048,-0.341304,0.183542,0.165696,0.681509,-0.788779,-0.068423,-0.045894,0.284946,0.588147,-0.776785,-0.061026,-0.087247,0.255834,0.724805,-0.745422,-0.293733,-0.107796,0.425585,-0.160801,-0.631829,-0.308332,-0.036325,0.269428,-0.125399,-0.426744,0.565727,0.266488,-0.001507,-0.41734,0.489146,0.335637,0.011506,-0.203958,0.418254,0.563162,0.148578,0.484162,0.484162,0.484162,-0.474842,-0.474842,0.1793,0.484162,0.484162,0.484162,-0.457805,-0.457805,0.256361,0.484162,0.484162,0.484162,-0.326479,-0.326479,-0.272055,ULCER
